"facultyName","subjectName","courseLetters","courseNumbers","courseTitle","courseSummary"
"Faculty of Science","Earth and Atmospheric Sciences","EAS","566","Advanced Petrogenesis","Origin and formation of igneous and metamorphic rocks in the light of field, mineralogical, chemical and experimental evidence. Topics vary: see www.eas.ualberta.ca/eas566 for details.  May be taken more than once for credit provided no topic in EAS 466 or 566 is repeated. Topics include: (1) Cratons, Kimberlites and Diamonds; (2) Petrology of Subduction Processes. Classes concurrent with EAS 466. [Faculty of Science]"
"Faculty of Science","Earth and Atmospheric Sciences","EAS","567","Advanced Planetary Geology","The geologically evolving Earth and its context in an evolving solar system. Topics vary: see www.eas.ualberta.ca/eas567 for details. May be taken more than once for credit provided no topic in EAS 467 or EAS 567 is repeated.  Topics include: (1) Planetary Systems; (2) Earth System Evolution  (Not available to students with credit in EAS 435). Classes concurrent with EAS 467.  [Faculty of Science]"
"Faculty of Science","Earth and Atmospheric Sciences","EAS","568","Advanced Geochemical Processes","Application of geochemistry to Earth materials and geological settings. Topics vary: see www.eas.ualberta.ca/eas568 for details. May be taken more than once for credit provided no topic in EAS 468 or 568 is repeated. Topics include: (1) Geochemistry of Ore Deposits (Not available to students with credit in EAS 434); (2) Environmental Geochemistry. Classes concurrent with EAS 468. [Faculty of Science]"
"Faculty of Science","Earth and Atmospheric Sciences","EAS","570","Advanced Climatology","A study of recent developments in climatology. Climate models and their use in examining past and future climates. Interactions between the atmosphere and terrestrial systems. [Faculty of Science]"
"Faculty of Science","Earth and Atmospheric Sciences","EAS","583","Advanced Contaminant Hydrogeology","An introduction to principles of groundwater chemistry, the chemical evolution of natural groundwater flow systems, sources of contamination, and mass transport processes. Hydrogeologic aspects of waste disposal and groundwater remediation. Research project. Classes concurrent with EAS 425. Not available to students with credit in EAS 425. [Faculty of Science]"
"Faculty of Science","Earth and Atmospheric Sciences","EAS","584","Advanced Clouds and Storms","Cloud properties; convection; precipitation; weather radar; severe convective storms; precipitation forecasting. Research project. Classes concurrent with EAS 470. Not available to students with credit in EAS 470."
"Faculty of Science","Earth and Atmospheric Sciences","EAS","585","Advanced Digital Remote Sensing","Introduces the interactions of electromagnetic radiation with terrestrial materials (rocks, soils, water, snow). These notions are fundamental for the interpretation of optical, thermal, and radar remote sensing imagery. Labs focus on image processing with emphasis on radiometric and geometric enhancements and image classification. Covers existing and upcoming sensors and applications of the data to earth sciences including geologic and land use mapping and resource exploration. Prerequisites: EAS 220 and 221. Classes concurrent with EAS 451. Not available to students with credit in EAS 451. [Faculty of Science]"
"Faculty of Science","Earth and Atmospheric Sciences","EAS","587","Advanced Atmosphere-Ocean Dynamics","Synoptic-scale processes; the general circulation; turbulence; oceanic mixing; wind-driven circulation; waves in the atmosphere and ocean; baroclinic instability; tides. Class concurrent with EAS 475. Not available to students with credit in EAS 475. [Faculty of Science]"
"Faculty of Science","Engineering Physics","EN PH","131","Mechanics","Kinematics and dynamics of particles; gravitation; work and energy; linear momentum; angular momentum; systems of particles; introduction to dynamics of rigid bodies. Prerequisites: MATH 100 or 117, and ENGG 130. Corequisite: MATH 101 or 118. Restricted to Engineering students. Other students who take this course will receive *3.0."
"Faculty of Science","Entomology","ENT","220","Insect Biology","An introduction to the evolution, diversity, phylogeny, life styles, distribution, and classification of hexapods and practical experience in their identification. Prerequisite: BIOL 108 or SCI 100."
"Faculty of Science","Entomology","ENT","222","Insects in Managed Ecosystems","An introduction to insects and related arthropods emphasizing aspects of their structure, life history and ecology responsible for their importance as pest or beneficial organisms in managed landscapes. Principles of integrated pest management of insects of importance to Albertan and North American agricultural, horticultural and forested ecosystems will be discussed. Students will gain practical experience in identification of pest and beneficial insects. Prerequisite: Biology 108 or SCI 100. Credit may be obtained for only one of ENT 207, 222 or 380."
"Faculty of Science","Entomology","ENT","327","Terrestrial Arthropod Diversity","Evolution, distribution, and classification of terrestrial arthropods, with emphasis on hexapods. Students practice identification using museum collections, keys and databases, and make a substantive collection of regional insects. Prerequisite: Any one of ENCS 201, ENT 220, 222, or ZOOL 250. Credit can only be obtained for one of ENT 327, 427 or 527. Offered in alternate years."
"Faculty of Science","Entomology","ENT","378","Insect Pathology","An introduction to the diseases of insects and related arthropods. The use of insect pathogens to reduce pest damage in forestry and agriculture. Roles of diseases in insect population dynamics, Biotechnology and insect pathogens. Prerequisite: *3 in Entomology or Microbiology. Not open to first-year students."
"Faculty of Science","Entomology","ENT","392","Medical and Veterinary Entomology","An account of the influence of the arthropods on the health of man and domestic animals, and the interactions between arthropod vectors and vertebrate pathogens. Prerequisite: any Entomology course or consent of instructor."
"Faculty of Science","Entomology","ENT","401","Current Topics in Arthropod Biology","Survey, discussion and analysis of current literature in selected areas of arthropod biology of interest to advanced undergraduates. Prerequisite: ZOOL 250 or an ENT course or consent of instructor. Credit may be obtained more than once. Offered in alternate years."
"Faculty of Science","Entomology","ENT","501","Advanced Current Topics in Arthropod Biology","Survey, discussion and analysis of current literature in selected areas of arthropod biology of interest to graduate students in Biological Sciences. Discussions are the same as for ENT 401, but with additional assignments and evaluation appropriate to graduate studies. Prerequisite: Consent of instructor. Credit may be obtained more than once. Offered in alternate years."
"Faculty of Science","Entomology","ENT","527","Advanced Terrestrial Arthropod Diversity","Evolution, distribution, and classification of terrestrial arthropods, with emphasis on hexapods. Students practice identification using museum collections, build keys and databases, and make a substantive collection of regional insects. Lectures and labs are the same as for ENT 327, but with additional assignments and evaluation appropriate to graduate studies. Prerequisite: Consent of instructor. Credit can only be obtained for one of ENT 327, 427 or 527. Offered in alternate years."
